ts,swLong,swLat,neLong,neLat,tweet
1341874260,-0.2159633,51.48387,-0.109978,51.539768,"@BarrieWalden (Timpani Roll)...Today....Live from...Torre Abbey Meadows etc etc (delete were applicable)"
1341874264,-0.2284741,51.477157,-0.1497908,51.5303498,"@SmashUrEnemies @joerogan @redban fuck why didn't i think of that"
1341874265,0.0748022,51.408711,0.223574,51.514998,"@sammmycfc are you in year 10?"
1341874267,-0.2159633,51.48387,-0.109978,51.539768,"@Acapulco70 Interesante. No sabía q conocieras a S. Raya, por cierto (es un poco Paz Padilla tb, no crees?)"
1341874269,-6.3651943,49.8825312,1.768926,55.8116485,"@joelansmi noma noma pronounced you name best. like wise. i am danny piss"
1341874271,-0.2159633,51.48387,-0.109978,51.539768,"This is pretty much how I feel about the state of Fulham Football Club right now. http://t.co/drQz9Po5 #ffc #Jeezus"
1341874271,0.0748022,51.408711,0.223574,51.514998,"Got dad to ring non emergency police line after seeing 2 men in the construction site across the road= 3police cars, helicopter &amp; police dog"
1341874272,-0.2159633,51.48387,-0.109978,51.539768,"@veeroonika tapi paling jengkel kl ada org pake convertible atapnya dibuka, dan setel kenceng musik2 Bollywood atau Nollywood"
1341874272,0.065775,51.508766,0.189997,51.599475,"""@ZahraWaldorff: @EricaPyne looool, you wanna borrow my kindle? But babes what if biscuit eats it looool"" loool ermmmm......."
1341874274,-0.2159633,51.48387,-0.109978,51.539768,"GO FOLLOW ------&gt; @xKiiDULTz"
1341874276,-0.39216,51.391508,-0.221832,51.489578,"Had big row with 'pilgrim angry' management over 'way forward' at radio regards airplay. All a bit calmer now, thank god x"
1341874280,-6.3651943,49.8825312,1.768926,55.8116485,"@edsheeran wow I'm doing the same thing as ed I'm cool #americanpie #cantsleep"
1341874281,-0.457447,51.420633,-0.243419,51.502851,"@SKellyyyy but baby :-("
1341874281,-0.457447,51.420633,-0.243419,51.502851,"@MafiaMcFLY :/"
1341874283,-0.2159633,51.48387,-0.109978,51.539768,"@_wickedschemes tutto bene anche qui. In settimana ci organizziamo per vedere il DVD. :)"
1341874287,-0.0335507,51.423888,0.123987,51.513563,"Eyebrows need doing. Will I still be all red and blotchy at 5 or so if I get them done at lunch?"
1341874287,-0.2159633,51.48387,-0.109978,51.539768,"Underground  @ Green Park Underground Station http://t.co/9HgpNkOF"
1341874287,-0.2159633,51.48387,-0.109978,51.539768,"People thought Borini was going to be @LFC first signing but it looks like it will be dempsey"
1341874289,-0.5093057,51.286606,0.334433,51.691672,"@RubroNegradoNey coisa fofa &lt;3"
1341874290,-0.2159633,51.48387,-0.109978,51.539768,"dont look at anyone as if you yourself are too holy! only God knows our hearts!"
1341874295,-0.419679,51.491499,-0.243335,51.559366,"本気でぶつかっても良好な関係が維持できる、、、そんな言葉を頂きました。お家にお邪魔したり、飲みに行ったり、夜中まで仕事を一緒にしてタクシーで帰ったこともありました。とても感謝しています(^_-)"
1341874296,-0.457447,51.420633,-0.243419,51.502851,"@JamesHillxo hahaha yes!"
1341874297,-0.2159633,51.48387,-0.109978,51.539768,"http://t.co/nmk7a9rE Have to admit, pretty fucking hot."
1341874300,-0.2159633,51.48387,-0.109978,51.539768,"@PaulaBainess innit! so fucking irritating"
1341874300,-0.5093057,51.286606,0.334433,51.691672,"Socorro vc tem raiva de mim : ( rt @sshotmeagain  eu fico com raiva de gente que se maquia até pra ir na padaria"
1341874301,-0.5093057,51.286606,0.334433,51.691672,"@MarlinMyLife ooooooooooi Amanda amor da minha vida HAHA!"
1341874302,-0.15169,51.410966,-0.079053,51.509887,"Looks like Dempsey is off to Liverpool. Good signing!"
1341874304,-0.2159633,51.48387,-0.109978,51.539768,"@yeoxing @senshiny MYSA GO AWAY! STOP TARNISHING MY REP! AND OMG, WHY THE TWO ACCOUNTS IN ONE? HOW MANY TIMES ARE YOU JAILED IN A DAY?"
1341874304,-0.254563,51.463873,-0.177653,51.532901,"Always Smile and Laugh when you can. It is cheap medicine."
1341874304,-0.2159633,51.48387,-0.109978,51.539768,"@Lexabell_ shes was just going on for ages about it man-.-"
1341874305,-0.5093057,51.286606,0.334433,51.691672,"No, nosotros no somos amigos. Somos extraños con recuerdos."
1341874305,-0.254563,51.463873,-0.177653,51.532901,"@AllanAshan i'm actually screamin' inside"
1341874306,-0.457447,51.420633,-0.243419,51.502851,"@Liam_Beirne thanks very much man I appreciate it"
1341874308,-0.5093057,51.286606,0.334433,51.691672,"Yo estoy en Twitter para apoyar a Zayn no a Zerrie ."
1341874310,-0.2159633,51.48387,-0.109978,51.539768,"I just found out we have bats in the UK... that is news to me"
1341874314,-0.5093057,51.286606,0.334433,51.691672,"#LouisTomlinsonIsTheBestPersonInTheWorld ♥"
1341874315,-0.2159633,51.48387,-0.109978,51.539768,"@EliasNana33 Medi w'akyi. Di m'akyi bi wai"
1341874317,-0.5093057,51.286606,0.334433,51.691672,"A bela e competente goleira do futebol norte-americano Hope Solo foi pega no exame antidoping. Mas não será punida, e tentará bi olímpico."
1341874323,-0.457447,51.420633,-0.243419,51.502851,otimo
1341874324,-0.457447,51.420633,-0.243419,51.502851,"@RebeccaFaith_xo I am! I'll text you x"
1341874324,-0.2159633,51.48387,-0.109978,51.539768,"I hate being called a 'lad'."
1341874326,-0.2159633,51.48387,-0.109978,51.539768,"@AmiiniB un gros pd son long corps il était plus grand que toutes les portes de l'école"
1341874327,-0.0335507,51.423888,0.123987,51.513563,"""@AllAboutTaurus: #Taurus have the best sense of humour in the zodiac they love to lighten the atmosphere and make people smile."" Booyaaaaa"
1341874331,-0.2159633,51.48387,-0.109978,51.539768,"@FussellNSK in comin newport 2moro"
1341874332,-0.2159633,51.48387,-0.109978,51.539768,"@i_StyLeZz me a dejao en tuenti para unirse a twitter!!"
1341874333,-0.2159633,51.48387,-0.109978,51.539768,"@EYECofficial Hope you're alright brother x"
1341874335,-0.5093057,51.286606,0.334433,51.691672,"@iamxime pero leyo! que le puse que recien lo pedimos de nuevo??? fue hace una semana que lo volvimos a pedir!! dile que en 2 semanas!"
1341874337,-6.3651943,49.8825312,1.768926,55.8116485,"@amaretttto I did! haha they will go up on fb soon ;)"
1341874337,-0.419679,51.491499,-0.243335,51.559366,"Not sure if I believe this 'new Fulham signing' stuff. Or Dempsey to Liverpool #hmmmm"
1341874339,-0.2159633,51.48387,-0.109978,51.539768,"@nikthakkar TOTALLY. http://t.co/ysLVnJUP"
1341874339,-0.2159633,51.48387,-0.109978,51.539768,"@SaharaSaraa LOOOL BUT LOOOOOOOOOOOOOOOOOOOOOOOOOOOL Ice cream, the cone and a BUILDING are different things!!!"
1341874340,-0.5093057,51.286606,0.334433,51.691672,"@whyunialler sim, e ele mandou um pra ela ):"
1341874341,-0.2159633,51.48387,-0.109978,51.539768,"@SabrinaAllicock follow back ;)"
1341874343,-0.2159633,51.48387,-0.109978,51.539768,"@NadiiaShakez Acha, nightt xx"
1341874344,-0.457447,51.420633,-0.243419,51.502851,"""@RebeccaFaith_xo: Cant believe i cried listening to Ben Howard - Depth over distance #emosh"" oh my."
1341874346,-0.5093057,51.286606,0.334433,51.691672,"#RIPManon ♥"
1341874347,-0.2159633,51.48387,-0.109978,51.539768,"me blv u just mek noise fu fun"
1341874349,-0.5093057,51.286606,0.334433,51.691672,"Melhor parte do filme http://t.co/I82pKDhL"
1341874351,-0.1415223,51.5185518,-0.076305,51.5749096,"@TheAnarchist83 yep you're amazing if you listen to them"
1341874353,-0.5093057,51.286606,0.334433,51.691672,"quero olhar o espetacular homem-aranha porém acho o ator mt galã pra interpretar o peter parker que é nerd"
1341874354,-0.5093057,51.286606,0.334433,51.691672,"http://t.co/jJpEz9Ta quanto homem bonito U_U"
1341874357,-0.2159633,51.48387,-0.109978,51.539768,"ne yeni formalar cikiyor, nede transfer oluyor nede mac Galatasaraysiz hayat zor"
1341874358,-0.5093057,51.286606,0.334433,51.691672,"I believe @BCapehorn, @KieranPowell and I have just found the best shopkeeper in London."
1341874361,-0.2159633,51.48387,-0.109978,51.539768,"Made with white grapes - it nourishes the skin and smells divine! http://t.co/2TMnrOC4 #Like2 #bizhype #bizipig #nibiz http://t.co/CfOTfOgs"
1341874364,-0.5093057,51.286606,0.334433,51.691672,"Tenho que baixar esse filme e tal pq esse filme é muito bom"
1341874365,-0.2159633,51.48387,-0.109978,51.539768,"@YouStalkMe Upto 58th place, deadlines in August"
1341874366,-0.2159633,51.48387,-0.109978,51.539768,"I can't wait to touch you inappropriately."
1341874369,-0.2159633,51.48387,-0.109978,51.539768,"ياماخذٍ قلبي ترفّق على .. هوُن
النّاس مِن غيبتك تحكِي سوُالف

اما تجي وتسسكّت اللي يقووُلون
والا .. ترد القلب لوُ كان تالـف"
1341874372,-0.0335507,51.423888,0.123987,51.513563,"2 days 8 minutes till I'm the birthday princess yayyyyyyy"
1341874373,-0.0335507,51.423888,0.123987,51.513563,"A lye in until 6:00 tomorrow! Quite thankful for that :')"
1341874375,-0.2159633,51.48387,-0.109978,51.539768,"بينما في قضية حسين عبدالغنيv مشعل السعيد التي رفضت الرئاسة العامة لرعاية الشباب لجوئهم الى القضاء ومعاقبتهما اذا اصرا على اللجؤ للقضاء بسبب "
1341874376,-0.2159633,51.48387,-0.109978,51.539768,"quase joguei minha irmã na escada do metrô hoje, uma pena que não caiu e se quebrou toda :////"
1341874378,0.065775,51.508766,0.189997,51.599475,"""@ZahraWaldorff: @EricaPyne you're a slow reader lol?""I no I actually am very slow. Watch it take me a month to read 5 pages looooool"
1341874380,-0.5093057,51.286606,0.334433,51.691672,"@shakeshur Someone just tweeted the Hemo army account saying the fan is prettier than Heather. I LOL'd."
1341874380,-0.2159633,51.48387,-0.109978,51.539768,"Off to bed now, goodnight guys :) happy me ! oxox"
1341874381,-0.2159633,51.48387,-0.109978,51.539768,"@kaaylouise_  UR A WONG"
1341874383,-0.2159633,51.48387,-0.109978,51.539768,"another amazing night out with @thepcclondon  @ Prince Charles Cinema http://t.co/ZdYwGKQP"
1341874385,-0.2159633,51.48387,-0.109978,51.539768,"@grisclair Can i get a link to this pls?"
1341874387,-6.3651943,49.8825312,1.768926,55.8116485,"can't you do better? #disgusting"
1341874389,-0.5093057,51.286606,0.334433,51.691672,"O @GuiPitta_ PODE RASPAR O CABELO MAIS ELE VAI CONTINUAR SENDO LINDO E SENDO MEU AMANTE U__U"
1341874390,-0.213503,51.512805,-0.105303,51.572068,"@AstorgaAntonio jajajaa pues increíble! Deberías de estar aquí ya! Jajaja estamos cansaetes pero me encanta esta ciudad es preciosisisima"
1341874390,-0.2159633,51.48387,-0.109978,51.539768,"@mahnoorbabes LOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL"
1341874392,-0.2159633,51.48387,-0.109978,51.539768,"#summernight #chillwave"
1341874392,-0.5093057,51.286606,0.334433,51.691672,"@MarlinMyLife tudo ótimo e voce amg ??"
1341874393,-0.2159633,51.48387,-0.109978,51.539768,"@AmiiniB @SymaaKrf ptdrrrr t'avais trop le seum pendant un mois tu le traitais"
1341874397,-0.39216,51.391508,-0.221832,51.489578,"@harry_bartlem that's embarassing and so true makes me cry everytime though"
1341874398,-0.15169,51.410966,-0.079053,51.509887,"@RealAdamLevine I'm fucking obsessed &amp; addicted to Tickets and Doin' Dirt.... That's your fault!!!! #lovingit"
1341874400,-0.023651,51.5007211,1.296605,52.092638,"Time to attempt and get night nights #nightmare"
1341874401,-0.5093057,51.286606,0.334433,51.691672,"Can someone send me a link for to read a good novel? It can be written in English or Spanish and I don't care if it's about a famous person."
1341874402,-0.5093057,51.286606,0.334433,51.691672,"@Mrs_Emma_Styles you are here?i miss youuu xx"
1341874406,-0.5093057,51.286606,0.334433,51.691672,"Holy Hotness!!!! jheeeeeeeeeeeeeeeeez!!!!"
1341874407,-0.2159633,51.48387,-0.109978,51.539768,"@BillyTheeKid I went on yesterday and it only came up now! Oh wells, HIYA"
1341874407,-0.2159633,51.48387,-0.109978,51.539768,"بسبب (عدم الاختصاص)؟؟؟؟؟؟"
1341874407,0.137939,51.484156,0.334433,51.635922,"@SarahKeayx haha! i have no idea!! do you remember dropping your trousers infront of everyone and doing a pee:????:L"
1341874413,-0.2159633,51.48387,-0.109978,51.539768,"@xdaintydresses What season?"
1341874416,-0.2159633,51.48387,-0.109978,51.539768,"@grisclair and yeah, I've read that, it was great btw. I really, really enjoyed it."
1341874416,-0.2159633,51.48387,-0.109978,51.539768,"for those who've asked me about my injury, here it was in all of its glory: https://t.co/GISUh82m"
1341874416,0.0748022,51.408711,0.223574,51.514998,"You're brill. http://t.co/12EIzYbk"
1341874420,-0.5093057,51.286606,0.334433,51.691672,"@_thatyrodrigues AMOOO,NUNCA ACHEI ELE FEIO ELE E O GIL SÃO LINDOS"
1341874421,-0.5093057,51.286606,0.334433,51.691672,"Hyde Park :) http://t.co/TNhf5Hp7"
1341874421,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE !"
1341874425,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 1"
1341874425,-0.0335507,51.423888,0.123987,51.513563,"Drunk beg"
1341874427,-0.2159633,51.48387,-0.109978,51.539768,"I SAID YOU THE FUCKING BEST"
1341874428,-0.2159633,51.48387,-0.109978,51.539768,"@LoveCupboard1 I don't doubt lol"
1341874429,-0.2159633,51.48387,-0.109978,51.539768,"@JasmineBubz lol good did you like them? And I'll delete them tomorrow I'm off to bed now haha night xoxo"
1341874429,-0.39216,51.391508,-0.221832,51.489578,"Undercover boss is making me want to go to  kingston oceana soooo much #undercoverboss"
1341874429,-0.2159633,51.48387,-0.109978,51.539768,"@SaharaSaraa Your point isn't invalid, but I just found that FUNNYYYYYYYYYYYYYYYYY"
1341874430,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 2"
1341874430,-0.254563,51.463873,-0.177653,51.532901,"""@klixmusic: Real eyes realize real lies."""
1341874430,-0.5093057,51.286606,0.334433,51.691672,"the cuties the cutest the cuties"
1341874430,-0.5093057,51.286606,0.334433,51.691672,"@WeNeedAdele @LeccaDaydreamer pois é :("
1341874431,0.0748022,51.408711,0.223574,51.514998,"@sammmycfc ahh, i just finished year 11 a few weeks ago.. trust me, it is such a good feeling! Don't worry, your last year will fly by! x"
1341874433,-6.3651943,49.8825312,1.768926,55.8116485,"@Pippa_khan : ows kho MSC HRM complete kido wala di ow SKY ki part time sales assitance job koma weekends only"
1341874433,0.0748022,51.408711,0.223574,51.514998,"I'm ridiculously happy, tings are falling right into place, plus my girlie will be home soon :) #smilesformiles"
1341874434,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 3"
1341874437,-0.5093057,51.286606,0.334433,51.691672,"internationally known your boy wildin out in london!!!"
1341874438,-0.254563,51.463873,-0.177653,51.532901,"اللهم اعطي أبي ابتسامة لا تغيب وسعادة لا تزول"
1341874440,-6.3651943,49.8825312,1.768926,55.8116485,"@Remo_ox Remi come to the door please? &lt;3"
1341874440,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 4"
1341874444,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 5"
1341874445,-0.2159633,51.48387,-0.109978,51.539768,"@smokejack Aint that the truth. Ask Nadine what she did in Israel last month."
1341874446,-0.2159633,51.48387,-0.109978,51.539768,"@CapriHakeem m wid da i wid da s t double e q lmfao  allow it. she was shit mate"
1341874448,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 6"
1341874452,-0.5093057,51.286606,0.334433,51.691672,"@emmanuel0112 Porque el tigre tiene wi-fi (? hahahahahahahahahaha xd xd"
1341874452,-0.023651,51.5007211,1.296605,52.092638,"He perdido la chispa y la magia para twittear(? la pereza y el colegio me dejan mas que seco el cerebro y ni para bobadas me da."
1341874454,-0.2159633,51.48387,-0.109978,51.539768,"Nice seeing some new and old faces at MCM x Individualism today."
1341874455,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 7"
1341874455,-0.2159633,51.48387,-0.109978,51.539768,"@BliindaL @yeoxing @senshiny OH WOW MYSA... W O W."
1341874456,-0.2159633,51.48387,-0.109978,51.539768,"@MichelleNjie Our banners are abit #leaveit but da PRS one is dench. Need new ones asap"
1341874459,-0.5093057,51.286606,0.334433,51.691672,"@3gerardpique cute *-* xx"
1341874459,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 8"
1341874460,-0.5093057,51.286606,0.334433,51.691672,"I always wonder if when the cast watch all these other TV shows, do they compare the storylines/writing to Glee? Ha :P"
1341874462,-0.2159633,51.48387,-0.109978,51.539768,"delirmeye basladım."
1341874463,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 9"
1341874463,-0.5093057,51.286606,0.334433,51.691672,"@haroldososexy hey mocinha entao tu é do lysimaco?"
1341874463,-0.2159633,51.48387,-0.109978,51.539768,"Siyah Bugünlerden Beyaz Yarınlara ulaşamasakta yanındayız kartalım."
1341874464,-0.5093057,51.286606,0.334433,51.691672,"@xFOLLOWME1Dx Yeah and I want to live in London and right the weather is very hot all over the country and okay night and I hope so too"
1341874465,-0.2159633,51.48387,-0.109978,51.539768,"@GloZell @onedirection Naaah GloZell bring em to MY house, okay?"
1341874467,-0.0335507,51.423888,0.123987,51.513563,"Can't wait for #RAW tonight! #WWEFansLoveMondays #RAW1000"
1341874469,-0.5093057,51.286606,0.334433,51.691672,"tirando o gustavo os outros 3 são lindos http://t.co/COkaxhqv"
1341874469,-0.457447,51.420633,-0.243419,51.502851,"""@SKellyyyy: @Benjominge ok bby I wud give u mine but u alrdy hav it... XO"" she's talking about her heart everyone xox"
1341874473,-0.5093057,51.286606,0.334433,51.691672,"@BobyHoran  Bobby can u please help us with the trend? #1DdedicateMomentsToManonAtMSG RT PLEASEEE ! 10"
1341874477,-0.2159633,51.48387,-0.109978,51.539768,"Uma das coisas mais lindas que eu ja vi na vida. Westminster castle   @ Big Ben http://t.co/bpCThBXe"
1341874479,-0.5093057,51.286606,0.334433,51.691672,"@haroldososexy hey mocinha entao tu é do lysi?"
1341874481,-0.5093057,51.286606,0.334433,51.691672,"@ifJustinBieber vamossssss vamosssssss"
1341874481,-0.5093057,51.286606,0.334433,51.691672,"I killed it that's what I'm talking about"
1341874483,-0.5093057,51.286606,0.334433,51.691672,"Bueno, me voy a leer."
1341874485,-0.2159633,51.48387,-0.109978,51.539768,"@Ian_Boachie Medi w'akyi. Di m'akyi bi wai"
1341874486,-0.2159633,51.48387,-0.109978,51.539768,"@alexread11 what a night to choose to follow me on. Hows does it feel several hours later lol #whereskanu"
1341874486,-0.2159633,51.48387,-0.109978,51.539768,"The American lifestyle is so much better, their standard houses and cars are twice the size of ours"
1341874487,-0.457447,51.420633,-0.243419,51.502851,"@RebeccaFaith_xo hmm not sure I wanna go now ;-) x"
1341874487,-0.5093057,51.286606,0.334433,51.691672,"thanks to @IncubusBand for the perfect last night abroad. It was just wonderful http://t.co/YDMPejfI"
1341874489,-0.2159633,51.48387,-0.109978,51.539768,"@SymaaKrf @amiinib ah j'avais oublié çaaaa"
1341874490,-0.2159633,51.48387,-0.109978,51.539768,"@80sChickk 5pm but it's split into 3 parts. Kylie and Jason will either be at the end of the 2nd or 3rd bit. Reckon you'd easily make it!"
1341874491,-0.2284741,51.477157,-0.1497908,51.5303498,"@Aaronspoppets depends on what type of sex toy"
1341874492,-0.39216,51.391508,-0.221832,51.489578,"@claralester28 and then we can get hangover paninis in that cafe and then buy all of equinox. get saving girl!"
1341874497,-0.5093057,51.286606,0.334433,51.691672,"http://t.co/QbobfCTx Neymar ta podendo tirando foto com o Eike Batista KK"
1341874497,-0.0335507,51.423888,0.123987,51.513563,"@itburnsforyou Darn, he told you he liked you? My chances have gone! :-P"
1341874500,-0.457447,51.420633,-0.243419,51.502851,"@RebeccaFaith_xo pass x"
1341874501,-0.023651,51.5007211,1.296605,52.092638,"Maldito colegio, quiero largarme lo mas pronto de hay pero no tampoco quiero, ya he dicho esto varias veces pero es la verdad."
1341874503,-0.2159633,51.48387,-0.109978,51.539768,"@SmileySmilinton thanks lovely oxox"
1341874503,-0.2159633,51.48387,-0.109978,51.539768,"@SaharaSaraa In terms of the building, I agree because implosionmeans all of the load bearing support mustave disintergrated so you're right"
1341874503,-0.2159633,51.48387,-0.109978,51.539768,"After finding some damning evidence, I THINK I NEED TO MAKE SURE NO MORE OF MY TLIST ARE POSSIBLE CRIMINALS /MYSA..."
1341874504,-0.2159633,51.48387,-0.109978,51.539768,"@nikthakkar MMmmmmm http://t.co/7KK68FPz"
1341874507,-0.2159633,51.48387,-0.109978,51.539768,"@StupidFlanderss which one is that?"
1341874507,-0.5093057,51.286606,0.334433,51.691672,"@shakeshur I actually don't know. Wanna know myself....... must be recent. She has her tan and that hairstyle of hers. lol"
1341874508,-0.2159633,51.48387,-0.109978,51.539768,"All I want for Christmas is youuuuuuuu (to give me head)"
1341874509,-0.457447,51.420633,-0.243419,51.502851,"@CurtBlk what?! That's a ridiculous opinion it's a great film regardless and it was the rebirth of Batman that should be all you need"
1341874511,-0.5093057,51.286606,0.334433,51.691672,"to saindo ,. consegui fechar uma mala o/"
1341874511,-0.2159633,51.48387,-0.109978,51.539768,"@SJacksonMP @beardyeddy More proof that Tories just do what the rich want????"
1341875235,0.065775,51.508766,0.189997,51.599475,"@anaacbt há apenas o duo se não me engano , mas nao gosto"
1341875241,0.0748022,51.408711,0.223574,51.514998,"""@DuranDuranQueen: 4ever one of my faves http://t.co/ZTfNtngw"" dat pout"
1341875243,-0.5093057,51.286606,0.334433,51.691672,"19. Que opinas de Miley? Es una gran chica."
1341875244,-0.1114357,51.4194247,-0.0297308,51.509887,"Mi ""amiga"" es fea ! Cual es el peo no puedo tener aventuras con feas ahora ?"
1341875245,-0.2159633,51.48387,-0.109978,51.539768,"RT @Rhip_diPunana ""Make up, a skirt and heels? And your name is ""Him""?.""&lt;&lt; I was bare confused bout his sex. Aint he a tranny?"
1341875247,-0.2159633,51.48387,-0.109978,51.539768,"@emmabflowers Many thanks for RT! x"
1341875247,-0.1415223,51.5185518,-0.076305,51.5749096,"@BenSpies11 @rhysgedwards at least"
1341875248,-6.3651943,49.8825312,1.768926,55.8116485,"http://t.co/LyepvyY9 pergunta ai!"
1341875249,-6.3651943,49.8825312,1.768926,55.8116485,"@_Seankenny @seanleicester94 just looked las bro pal"
1341875250,-0.104501,51.518605,-0.01633,51.5766844,"@KidSmpl too right. Sean did it big this year!"
1341875252,-0.213503,51.512805,-0.105303,51.572068,"“@pkgaisie: Never again will I walk in into a barbershop in America. I can't even look at myself in the mirror now” lol"
1341875254,-0.2159633,51.48387,-0.109978,51.539768,"@thetroopscoop tryna find a website where i can watch vh1 america live so i can watch love and hiphop atlanta liveeee... im hooked fam"
1341875254,-0.2159633,51.48387,-0.109978,51.539768,"@GabbieSamra @karolii_x gooooodd talk to me people!!"
1341875254,-0.5093057,51.286606,0.334433,51.691672,"@bb_blabla ถ้าจะปิดหน้าขนาดนี้ -_-"
1341875256,-0.5093057,51.286606,0.334433,51.691672,"@_FeePrisioner tem que se controlar né? rs"
1341875257,0.137939,51.484156,0.334433,51.635922,"love how my life is the now but tbf still miss how it used to be.."
1341875260,-0.2159633,51.48387,-0.109978,51.539768,"@H0lyCunter I'm gonna worry cause I don't like you upset :( can I DM you? x"
1341875262,-6.3651943,49.8825312,1.768926,55.8116485,"@gggeorgina92 youre a different person, i just dont know where i stand with you anymore. we're over."
1341875264,-0.213503,51.512805,-0.105303,51.572068,"“@pkgaisie: I have to tilt my head 45 degrees for my hairline to look straight” hahaha"
1341875266,-0.2159633,51.48387,-0.109978,51.539768,"💤goodnight"
1341875268,-0.39216,51.391508,-0.221832,51.489578,"#10FavoriteRappers iggy azalea"
1341875269,-0.1114357,51.4194247,-0.0297308,51.509887,"@Michael_Beast @Stan_Bush “If you’re gonna ride Dan-O, ride in style!”"
1341875272,-0.104501,51.518605,-0.01633,51.5766844,"@MHasyer aaaayyyy yoooo olmaaaaazzzz ben yapcam ;D"
1341875276,-0.457447,51.420633,-0.243419,51.502851,"@SKellyyyy retard x"
1341875278,-0.2159633,51.48387,-0.109978,51.539768,"@kaaylouise_ Embarrassing bodies is on loooool"
1341875279,-0.2159633,51.48387,-0.109978,51.539768,"So proud of my wee bro @paulfinney1969 speaking on radio 5 live tomorrow from House of Lords. Good luck Paul."
1341875284,-6.3651943,49.8825312,1.768926,55.8116485,"@Pippa_khan : haha confused desi agha che isnt it ta ini wayi ow mullah type zehan wala we :P. Pukhtanoo zehan ye hum kharab kro rata"
1341875284,-0.2159633,51.48387,-0.109978,51.539768,"@alexread11 I am gob smacked. Well and truly. When we hit 750,000 plus views a month on the PBA I was moved. This is just unbelievable"
1341875286,-0.2159633,51.48387,-0.109978,51.539768,"@2014taytay Okay sure, and our large in McDonalds is your small hehe"
1341875286,-0.2159633,51.48387,-0.109978,51.539768,"@Queenshily Medi w'akyi. Di m'akyi bi wai"
1341875287,-0.5093057,51.286606,0.334433,51.691672,"@michell1D @Iwillbehere1D Ahh, es que nosotras tenemos un encanto especial, pero con tan que sea Latina todo va bien."
1341875287,-0.5093057,51.286606,0.334433,51.691672,"@ifJustinBieber vamos kldjlksajdlksajd"
1341875287,-0.2159633,51.48387,-0.109978,51.539768,"Oh yeah, I nearly forgot. I should buy ankle weights soon."
1341875288,-0.39216,51.391508,-0.221832,51.489578,"First night in London (not ever); pretty good. Night tweeters :) *snuggles into lovely bed and remembers commute...shudders* #London"
1341875288,-0.15169,51.410966,-0.079053,51.509887,"@CatSnowdon @British_Airways cheers Cat, will have to check it out"
1341875288,-0.1114357,51.4194247,-0.0297308,51.509887,"Este fue mi primer día de casas y fue eterno bueno ahora me falta 59 día mas (:"
1341875290,-0.1415223,51.5185518,-0.076305,51.5749096,"@lucymaybarker I always have been...welcome to the club!"
1341875291,-0.5093057,51.286606,0.334433,51.691672,"I just read back my tweets and annoyed myself... Hahahaha"
1341875292,-0.2159633,51.48387,-0.109978,51.539768,"@lisacrispin then you are saying managers are not A+ ;)"
1341875294,-0.5093057,51.286606,0.334433,51.691672,"@live4_music Fine :) news?"
1341875295,-0.39216,51.391508,-0.221832,51.489578,"#10FavoriteRappers me"
1341875296,-0.1114357,51.4194247,-0.0297308,51.509887,"mesaj atmadın diye kızanlar var lan orspu cocugu sms hakkı varda bizmi atmıyoruz"
1341875299,-0.5093057,51.286606,0.334433,51.691672,"@MYamiiM Followed!"
1341875302,-0.2159633,51.48387,-0.109978,51.539768,"@RodgerR4bbit_ WhatsApp is an app I messaged her on :p"
1341875305,-0.2159633,51.48387,-0.109978,51.539768,"@mahnoorbabes You bully :("
1341875306,-0.2159633,51.48387,-0.109978,51.539768,"@1princessjessi OMG how can u not know who Madea is? She's in my display pic lol... da ghettoest grandma EVER!!!!"
1341875306,-0.023651,51.5007211,1.296605,52.092638,"@ddlovato si twitteras..... Demi Marry Us Lovatics."
1341875309,-0.5093057,51.286606,0.334433,51.691672,"Why'd you have to go and make things so complicated ♫"
